time,temperature,min_temperature,max_temperature,precipitation,snow,wind_direction,wind_speed,wind_gust,pressure,sunshine,city
2025-01-27,2.5,0.0,5.6,0.0,0.0,255.0,18.0,,1013.9,,New York
2025-01-28,3.9,2.2,7.2,0.0,0.0,287.0,13.8,,1003.6,,New York
2025-01-29,5.6,0.6,11.1,0.1,0.0,274.0,16.0,,1001.4,,New York
2025-01-30,0.7,-2.8,3.9,0.0,0.0,276.0,9.9,,1022.6,,New York
2025-01-31,5.3,2.8,7.0,8.3,0.0,287.0,7.3,,1011.9,,New York
2025-02-01,2.5,-4.4,6.8,1.2,0.0,344.0,8.4,,1019.1,,New York
2025-02-02,-2.6,-6.1,1.1,1.9,0.0,37.0,13.2,,1031.9,,New York
2025-02-03,4.2,0.0,9.4,0.9,0.0,253.0,8.9,,1018.1,,New York
2025-02-04,5.7,0.0,8.3,0.0,0.0,324.0,8.1,,1015.9,,New York
2025-02-05,0.4,-2.2,4.4,0.0,0.0,322.0,8.8,,1028.8,,New York
2025-02-06,2.0,0.6,4.6,14.6,30.0,192.0,12.1,,1016.2,,New York
2025-02-07,3.1,-0.6,6.1,0.0,0.0,290.0,10.5,,1016.1,,New York
2025-02-08,-0.4,-2.8,1.7,11.0,0.0,228.0,9.4,,1023.8,,New York
2025-02-09,1.3,0.0,2.2,5.6,50.0,346.0,4.3,,1017.9,,New York
2025-02-10,1.9,-0.6,5.0,0.0,50.0,284.0,8.0,,1028.4,,New York
2025-02-11,0.1,-1.1,2.0,1.5,50.0,264.0,6.7,,1029.0,,New York
2025-02-12,1.3,0.0,2.2,2.9,80.0,39.0,18.7,,1024.4,,New York
2025-02-13,4.4,2.2,7.5,6.4,50.0,330.0,14.4,,1014.2,,New York
2025-02-14,1.4,-0.6,4.4,0.0,0.0,291.0,8.1,,1032.5,,New York
2025-02-15,0.6,-1.1,2.2,10.1,0.0,65.0,11.3,,1028.2,,New York
2025-02-16,3.8,1.5,7.8,24.4,0.0,13.0,23.4,,996.8,,New York
2025-02-17,0.7,-1.7,3.3,0.0,0.0,277.0,20.6,,1009.0,,New York
2025-02-18,-3.5,-5.6,0.0,0.0,0.0,299.0,6.4,,1021.7,,New York
2025-02-19,-3.5,-7.2,1.1,0.0,0.0,274.0,9.4,,1025.3,,New York
2025-02-20,-3.5,-6.1,0.0,0.8,0.0,334.0,8.6,,1015.8,,New York
2025-02-21,-1.6,-5.0,4.4,0.0,0.0,316.0,7.4,,1022.7,,New York
2025-02-22,0.0,-5.0,6.1,0.0,0.0,252.0,11.5,,1026.5,,New York
2025-02-23,4.2,0.0,8.3,0.0,0.0,265.0,10.1,,1019.6,,New York
2025-02-24,5.8,2.2,9.4,0.0,0.0,158.0,10.3,,1017.7,,New York
2025-02-25,8.3,5.6,12.2,0.0,0.0,254.0,7.1,,1009.4,,New York
2025-02-26,9.3,5.6,13.9,0.0,0.0,293.0,8.7,,1012.6,,New York
2025-02-27,8.9,7.2,11.1,4.2,0.0,314.0,12.1,,1007.0,,New York
2025-02-28,7.7,4.4,11.1,0.0,0.0,268.0,12.5,,1006.2,,New York
2025-03-01,7.4,-1.1,16.1,0.0,0.0,277.0,10.8,,1002.6,,New York
2025-03-02,-1.6,-5.0,3.3,0.0,0.0,316.0,6.5,,1019.0,,New York
2025-03-03,0.1,-3.9,5.0,0.0,0.0,249.0,10.8,,1024.7,,New York
2025-03-04,5.8,0.6,10.6,0.0,0.0,245.0,8.7,,1021.9,,New York
2025-03-05,9.7,7.2,11.1,23.9,0.0,177.0,10.4,,1006.6,,New York
2025-03-06,8.6,2.8,11.7,0.0,0.0,296.0,8.7,,993.7,,New York
2025-03-07,6.2,1.7,11.1,0.0,0.0,281.0,12.1,,1004.1,,New York
2025-03-08,6.1,2.8,8.9,0.0,0.0,288.0,9.8,,1006.0,,New York
2025-03-09,6.3,0.6,12.8,0.0,0.0,261.0,15.8,,1012.7,,New York
2025-03-10,11.4,6.1,17.2,0.0,0.0,269.0,9.3,,1011.2,,New York
2025-03-11,11.8,6.7,16.7,0.0,0.0,276.0,6.4,,1008.6,,New York
2025-03-12,9.0,6.1,11.1,0.0,0.0,22.0,9.1,,1014.3,,New York
2025-03-13,6.8,3.9,11.1,0.0,0.0,52.0,16.9,,1018.9,,New York
2025-03-14,7.5,5.0,11.7,0.0,0.0,105.0,13.2,,1021.2,,New York
2025-03-15,6.8,5.6,8.9,0.0,0.0,140.0,9.0,,1019.7,,New York
2025-03-16,12.6,8.3,21.1,0.0,0.0,129.0,16.6,,1013.7,,New York
2025-03-17,14.4,3.3,17.8,19.0,0.0,311.0,20.2,,1010.2,,New York
2025-03-18,8.3,2.2,16.1,0.0,0.0,350.0,6.3,,1017.1,,New York
2025-03-19,9.8,6.7,16.1,0.0,0.0,117.0,7.8,,1018.3,,New York
2025-03-20,8.0,6.1,10.6,24.4,0.0,112.0,13.0,,1008.8,,New York
2025-03-21,8.7,4.4,12.2,0.3,0.0,314.0,28.1,,1005.0,,New York
2025-03-22,10.1,6.1,15.6,0.0,0.0,268.0,12.2,,1008.3,,New York
2025-03-23,4.8,0.0,9.4,0.0,0.0,265.0,9.6,,1019.6,,New York
2025-03-24,7.4,3.9,11.6,13.9,0.0,194.0,9.2,,1012.3,,New York
2025-03-25,10.2,6.0,13.9,0.0,0.0,260.0,14.8,,1012.1,,New York
2025-03-26,7.8,4.4,11.1,0.8,0.0,297.0,9.7,,1017.0,,New York
2025-03-27,6.7,1.7,12.8,0.0,0.0,278.0,11.2,,1023.2,,New York
2025-03-28,11.1,7.2,16.7,1.6,0.0,237.0,10.0,,1021.3,,New York
2025-03-29,15.0,7.8,25.0,4.5,0.0,299.0,16.5,,1016.0,,New York
2025-03-30,7.8,6.1,9.0,0.0,0.0,52.0,12.3,,1020.2,,New York
2025-03-31,16.4,8.0,22.2,27.5,0.0,5.0,8.3,,1006.5,,New York
2025-04-01,10.2,6.1,15.9,13.5,0.0,302.0,6.4,,1014.0,,New York
2025-04-02,6.0,1.3,8.3,0.0,0.0,96.0,15.7,,1030.6,,New York
2025-04-03,15.8,7.0,22.5,3.4,0.0,296.0,13.2,,1019.1,,New York
2025-04-04,17.7,13.0,21.0,11.2,0.0,322.0,6.5,,1020.9,,New York
2025-04-05,10.1,7.8,13.9,1.9,0.0,61.0,20.8,,1023.2,,New York
2025-04-06,10.4,7.4,12.8,7.6,0.0,1.0,7.3,,1011.2,,New York
2025-04-07,6.8,5.3,10.6,6.7,0.0,36.0,13.0,,1008.8,,New York
2025-04-08,6.2,3.3,8.9,0.0,0.0,286.0,10.2,,1007.9,,New York
2025-04-09,4.8,1.1,9.4,0.0,0.0,235.0,11.9,,1024.0,,New York
2025-04-10,6.7,5.0,9.4,0.4,0.0,146.0,12.9,,1027.1,,New York
2025-04-11,6.6,6.0,7.8,11.6,0.0,46.0,17.2,,1021.0,,New York
2025-04-12,4.6,3.0,6.0,13.6,0.0,38.0,16.1,,1014.4,,New York
2025-04-13,9.5,4.1,15.0,0.6,0.0,327.0,6.7,,1012.7,,New York
2025-04-14,12.0,7.8,17.8,0.0,0.0,236.0,7.9,,1010.8,,New York
2025-04-15,13.9,10.0,18.9,0.4,0.0,292.0,9.5,,1000.1,,New York
2025-04-16,9.1,7.8,11.1,0.0,0.0,287.0,10.4,,1007.9,,New York
2025-04-17,11.9,6.1,18.9,0.0,0.0,294.0,8.1,,1019.5,,New York
2025-04-18,13.2,8.9,17.8,0.0,0.0,251.0,7.7,,1022.7,,New York
2025-04-19,20.2,12.2,26.1,0.0,0.0,274.0,15.8,,1015.4,,New York
2025-04-20,18.2,13.9,21.7,0.0,0.0,318.0,4.5,,1022.5,,New York
2025-04-21,11.6,10.6,13.9,0.0,0.0,93.0,11.5,,1024.9,,New York
2025-04-22,17.6,11.0,24.4,0.0,0.0,296.0,8.4,,1015.3,,New York
2025-04-23,17.3,12.8,22.2,0.0,0.0,324.0,5.7,,1022.2,,New York
2025-04-24,18.4,11.7,22.2,0.0,0.0,339.0,8.4,,1024.7,,New York
2025-04-25,18.4,14.4,22.8,0.0,0.0,225.0,12.3,,1022.2,,New York
2025-04-26,17.9,12.8,22.0,20.2,,281.0,10.1,,1010.8,,New York
2025-04-27,13.2,9.4,17.2,0.0,0.0,296.0,7.4,,1015.2,,New York
2025-04-28,17.2,9.2,23.9,0.0,0.0,279.0,6.9,,1024.8,,New York
2025-04-29,18.8,12.8,25.0,0.0,0.0,246.0,13.2,,1019.3,,New York
2025-04-30,20.7,16.1,24.4,0.0,0.0,284.0,8.1,,1015.0,,New York
2025-05-01,16.0,12.8,19.4,0.0,0.0,92.0,14.4,,1020.0,,New York
2025-05-02,20.0,13.9,27.2,0.0,0.0,317.0,5.6,,1012.2,,New York
2025-05-03,22.3,16.1,27.2,9.8,0.0,284.0,10.1,,1011.4,,New York
2025-05-04,17.5,14.0,20.5,13.0,0.0,24.0,5.3,,1013.7,,New York
2025-05-05,15.6,13.9,18.1,10.1,0.0,52.0,14.2,,1018.7,,New York
2025-05-06,16.1,13.6,18.3,14.3,0.0,57.0,7.2,,1017.5,,New York
2025-05-07,18.0,13.2,22.8,0.3,0.0,262.0,6.4,,1015.5,,New York
2025-05-08,19.7,15.6,25.0,1.8,0.0,314.0,8.7,,1015.9,,New York
2025-05-09,14.8,12.3,17.7,20.6,0.0,18.0,12.5,,1012.8,,New York
2025-05-10,17.1,10.2,24.4,0.0,0.0,326.0,5.2,,1014.7,,New York
2025-05-11,20.3,14.4,27.2,0.0,0.0,269.0,7.7,,1022.7,,New York
2025-05-12,18.6,15.6,22.2,0.0,0.0,53.0,9.1,,1025.5,,New York
2025-05-13,17.9,15.5,21.1,3.3,0.0,30.0,8.1,,1021.9,,New York
2025-05-14,16.8,14.9,20.3,9.7,0.0,50.0,18.5,,1018.0,,New York
2025-05-15,17.3,15.2,20.6,0.0,0.0,52.0,10.5,,1012.6,,New York
2025-05-16,17.5,15.4,21.3,5.9,0.0,348.0,3.6,,1008.6,,New York
2025-05-17,22.3,16.8,27.8,0.0,0.0,260.0,10.2,,1001.7,,New York
2025-05-18,20.1,16.7,23.3,0.4,0.0,276.0,10.0,,1002.9,,New York
2025-05-19,18.0,12.8,22.8,0.0,0.0,318.0,7.2,,1008.4,,New York
2025-05-20,15.2,10.6,21.1,0.0,0.0,336.0,10.4,,1014.3,,New York
2025-05-21,12.4,10.3,15.0,2.8,,71.0,18.8,,1015.6,,New York
2025-05-22,10.8,9.2,12.6,23.8,,43.0,19.3,,1010.6,,New York
2025-05-23,12.3,8.8,17.8,4.4,,262.0,8.8,,1010.4,,New York
2025-05-24,14.6,10.6,19.0,0.0,,277.0,11.4,,1014.6,,New York
2025-05-25,16.0,11.7,20.0,0.0,,288.0,8.2,,1019.3,,New York
2025-05-26,16.7,10.5,22.0,0.0,,322.0,9.0,,1022.7,,New York
2025-05-27,18.2,12.0,24.8,0.0,,176.0,11.0,,1026.8,,New York
2025-05-28,17.4,15.2,21.0,,,141.0,10.2,,1025.0,,New York
2025-05-29,18.2,14.7,21.4,,,119.0,10.4,,1016.8,,New York
2025-05-30,20.5,17.0,23.4,,,263.0,17.4,,1006.2,,New York
2023-06-01,17.7,16.7,19.4,0.0,,322.0,5.8,,1013.6,,Los Angeles
2023-06-02,18.5,16.0,22.0,0.0,,331.0,4.8,,1014.7,,Los Angeles
2023-06-03,18.2,15.0,22.2,0.0,,315.0,4.9,,1013.6,,Los Angeles
2023-06-04,17.9,16.7,21.7,0.0,,320.0,3.8,,1012.1,,Los Angeles
2023-06-05,17.1,15.6,20.0,0.0,,311.0,4.0,,1012.3,,Los Angeles
2023-06-06,17.4,16.0,19.4,0.0,,269.0,5.4,,1012.7,,Los Angeles
2023-06-07,17.7,16.0,21.1,2.0,,284.0,4.7,,1015.0,,Los Angeles
2023-06-08,17.9,15.0,22.2,0.0,,313.0,4.6,,1016.4,,Los Angeles
2023-06-09,17.9,15.6,20.6,0.0,,323.0,5.1,,1016.1,,Los Angeles
2023-06-10,17.9,16.0,20.0,0.0,,305.0,4.8,,1012.9,,Los Angeles
2023-06-11,17.8,16.7,20.0,0.3,,324.0,4.4,,1013.2,,Los Angeles
2023-06-12,18.7,16.7,21.7,0.0,,306.0,4.8,,1016.6,,Los Angeles
2023-06-13,18.5,16.1,21.1,0.0,,330.0,4.3,,1016.4,,Los Angeles
2023-06-14,17.5,15.6,19.4,0.0,,342.0,2.8,,1014.0,,Los Angeles
2023-06-15,18.6,17.0,21.1,0.0,,334.0,3.9,,1013.4,,Los Angeles
2023-06-16,19.2,17.0,23.0,0.0,,297.0,4.8,,1014.8,,Los Angeles
2023-06-17,20.0,17.0,25.6,0.0,,281.0,6.3,,1014.5,,Los Angeles
2023-06-18,19.2,17.2,21.7,0.0,,319.0,4.7,,1013.0,,Los Angeles
2023-06-19,19.1,17.0,22.8,0.0,,303.0,4.6,,1014.1,,Los Angeles
2023-06-20,19.9,15.6,23.9,0.0,,323.0,5.2,,1015.5,,Los Angeles
2023-06-21,20.3,15.6,25.0,0.0,,314.0,5.9,,1014.4,,Los Angeles
2023-06-22,18.5,16.0,23.3,0.0,,313.0,5.8,,1014.6,,Los Angeles
2023-06-23,18.6,15.0,23.0,0.0,,126.0,5.8,,1016.5,,Los Angeles
2023-06-24,19.0,14.4,25.0,0.0,,337.0,3.2,,1016.6,,Los Angeles
2023-06-25,18.9,15.6,24.0,0.0,,319.0,5.8,,1016.7,,Los Angeles
2023-06-26,19.1,15.0,23.0,0.0,,310.0,6.5,,1013.7,,Los Angeles
2023-06-27,19.4,15.6,24.0,0.0,,309.0,5.0,,1011.6,,Los Angeles
2023-06-28,19.1,16.7,23.3,0.0,,1.0,4.7,,1012.3,,Los Angeles
2023-06-29,19.5,16.0,24.4,0.0,,318.0,5.6,,1012.7,,Los Angeles
2023-06-30,19.0,15.0,24.4,0.0,,308.0,5.1,,1012.2,,Los Angeles
2023-07-01,20.5,17.0,26.0,0.0,,323.0,4.9,,1012.6,,Los Angeles
2023-07-02,20.0,16.7,26.1,0.0,,285.0,6.0,,1012.5,,Los Angeles
2023-07-03,19.3,15.6,26.1,0.0,,295.0,4.2,,1012.3,,Los Angeles
2023-07-04,19.2,15.6,25.0,0.0,,331.0,3.8,,1013.3,,Los Angeles
2023-07-05,19.6,16.0,25.6,0.0,,244.0,6.9,,1013.9,,Los Angeles
2023-07-06,18.9,14.0,24.0,0.0,,335.0,6.0,,1013.1,,Los Angeles
2023-07-07,19.8,16.1,24.4,0.0,,329.0,6.1,,1011.1,,Los Angeles
2023-07-08,20.1,16.7,26.0,0.0,,340.0,2.8,,1010.8,,Los Angeles
2023-07-09,20.1,17.2,25.0,0.0,,329.0,5.2,,1012.6,,Los Angeles
2023-07-10,21.2,16.1,28.0,0.0,,334.0,3.7,,1012.8,,Los Angeles
2023-07-11,22.1,16.7,28.0,0.0,,302.0,5.5,,1014.4,,Los Angeles
2023-07-12,24.0,17.8,31.0,0.0,,285.0,6.0,,1014.6,,Los Angeles
2023-07-13,22.8,17.1,32.0,0.0,,213.0,7.3,,1013.8,,Los Angeles
2023-07-14,24.0,17.8,31.7,0.0,,341.0,3.0,,1011.3,,Los Angeles
2023-07-15,22.8,18.0,28.3,0.0,,346.0,3.1,,1011.0,,Los Angeles
2023-07-16,23.5,19.0,28.9,0.0,,331.0,4.3,,1012.2,,Los Angeles
2023-07-17,24.1,19.4,31.7,0.0,,321.0,4.0,,1012.9,,Los Angeles
2023-07-18,24.0,19.0,29.4,0.0,,280.0,4.5,,1014.0,,Los Angeles
2023-07-19,24.3,19.0,30.6,0.0,,301.0,4.5,,1014.8,,Los Angeles
2023-07-20,24.6,19.0,31.0,0.0,,312.0,4.5,,1013.9,,Los Angeles
2023-07-21,23.0,18.9,28.3,0.0,,327.0,3.6,,1012.5,,Los Angeles
2023-07-22,22.7,17.8,27.8,0.0,,336.0,3.2,,1011.0,,Los Angeles
2023-07-23,22.8,19.0,31.1,0.0,,331.0,4.2,,1013.2,,Los Angeles
2023-07-24,24.1,20.6,29.0,0.0,,263.0,7.9,,1014.9,,Los Angeles
2023-07-25,25.2,20.0,31.7,0.0,,274.0,4.9,,1014.1,,Los Angeles
2023-07-26,26.2,21.0,33.0,0.0,,318.0,3.8,,1012.9,,Los Angeles
2023-07-27,25.9,21.1,32.2,0.0,,298.0,5.3,,1012.4,,Los Angeles
2023-07-28,24.3,21.0,29.0,0.0,,307.0,5.1,,1012.9,,Los Angeles
2023-07-29,24.8,21.0,32.0,0.0,,324.0,5.3,,1013.2,,Los Angeles
2023-07-30,24.9,21.0,30.6,0.0,,320.0,4.4,,1012.3,,Los Angeles
2023-07-31,26.0,22.0,32.0,0.0,,8.0,2.5,,1013.3,,Los Angeles
2023-08-01,25.2,21.1,31.1,0.0,,313.0,5.2,,1015.0,,Los Angeles
2023-08-02,24.0,20.0,29.4,0.0,,333.0,5.3,,1015.2,,Los Angeles
2023-08-03,22.6,17.8,28.0,0.0,,303.0,7.0,,1015.0,,Los Angeles
2023-08-04,22.8,18.9,27.8,0.0,,359.0,4.3,,1013.0,,Los Angeles
2023-08-05,23.4,18.9,28.3,0.0,,334.0,3.4,,1011.6,,Los Angeles
2023-08-06,23.4,19.0,30.0,0.0,,323.0,4.8,,1013.6,,Los Angeles
2023-08-07,24.1,20.0,31.0,0.0,,22.0,5.1,,1016.1,,Los Angeles
2023-08-08,23.9,18.9,31.1,0.0,,7.0,3.4,,1015.8,,Los Angeles
2023-08-09,22.9,20.0,27.8,0.1,,316.0,4.7,,1013.9,,Los Angeles
2023-08-10,22.7,20.0,27.8,8.9,,327.0,3.8,,1014.4,,Los Angeles
2023-08-11,22.3,20.0,25.6,0.0,,287.0,5.6,,1015.0,,Los Angeles
2023-08-12,23.1,20.0,28.0,0.0,,311.0,4.2,,1015.2,,Los Angeles
2023-08-13,22.7,19.4,27.0,0.0,,317.0,4.2,,1014.0,,Los Angeles
2023-08-14,22.2,19.0,27.0,0.0,,305.0,4.3,,1013.5,,Los Angeles
2023-08-15,22.3,19.0,27.0,0.0,,311.0,5.3,,1014.1,,Los Angeles
2023-08-16,23.5,19.4,29.0,0.2,,294.0,6.2,,1012.3,,Los Angeles
2023-08-17,22.1,18.9,28.0,0.0,,332.0,4.0,,1011.1,,Los Angeles
2023-08-18,22.2,18.0,27.2,0.0,,317.0,3.2,,1010.7,,Los Angeles
2023-08-19,22.6,17.8,26.1,0.0,,342.0,3.0,,1009.9,,Los Angeles
2023-08-20,22.9,20.6,26.0,32.6,,4.0,7.5,,1003.2,,Los Angeles
2023-08-21,21.9,18.9,26.7,8.0,,103.0,6.9,,1015.2,,Los Angeles
2023-08-22,22.9,18.9,27.2,0.0,,313.0,5.4,,1013.8,,Los Angeles
2023-08-23,23.1,18.9,27.8,0.0,,326.0,5.1,,1011.9,,Los Angeles
2023-08-24,21.4,19.0,25.6,0.0,,297.0,5.7,,1013.6,,Los Angeles
2023-08-25,21.6,17.2,26.0,0.0,,311.0,3.8,,1013.5,,Los Angeles
2023-08-26,22.8,17.8,28.3,0.0,,324.0,4.1,,1013.3,,Los Angeles
2023-08-27,24.2,18.3,31.1,0.0,,341.0,3.4,,1011.9,,Los Angeles
2023-08-28,26.2,20.6,35.0,0.0,,341.0,3.2,,1010.4,,Los Angeles
2023-08-29,26.2,20.0,33.3,0.0,,350.0,3.6,,1009.9,,Los Angeles
2023-08-30,26.0,20.0,33.9,0.0,,353.0,2.5,,1009.6,,Los Angeles
2023-08-31,23.8,20.6,29.0,0.0,,7.0,1.8,,1009.4,,Los Angeles
2023-09-01,24.1,21.0,28.0,1.2,,91.0,5.3,,1011.4,,Los Angeles
2023-09-02,22.9,20.6,26.1,2.1,,81.0,4.6,,1015.9,,Los Angeles
2023-09-03,22.7,20.0,26.0,0.7,,287.0,5.4,,1015.8,,Los Angeles
2023-09-04,21.7,18.9,25.0,0.0,,353.0,3.4,,1012.5,,Los Angeles
2023-09-05,21.2,18.3,24.0,0.0,,341.0,3.5,,1012.6,,Los Angeles
2023-09-06,22.6,19.4,27.2,0.0,,316.0,3.0,,1013.8,,Los Angeles
2023-09-07,22.3,17.8,27.2,0.0,,329.0,3.4,,1014.0,,Los Angeles
2023-09-08,24.5,18.9,32.8,0.0,,334.0,3.2,,1015.4,,Los Angeles
2023-09-09,25.8,21.0,32.2,0.0,,324.0,5.1,,1014.4,,Los Angeles
2023-09-10,26.4,22.0,33.0,0.4,,329.0,6.5,,1012.8,,Los Angeles
2023-09-11,24.6,21.7,31.0,1.4,,327.0,3.9,,1012.6,,Los Angeles
2023-09-12,22.9,19.4,27.8,0.0,,315.0,3.5,,1012.8,,Los Angeles
2023-09-13,21.7,19.4,25.0,0.0,,15.0,5.3,,1013.8,,Los Angeles
2023-09-14,21.4,19.0,24.4,0.0,,270.0,6.3,,1013.9,,Los Angeles
2023-09-15,21.2,19.4,24.4,0.0,,340.0,2.5,,1014.4,,Los Angeles
2023-09-16,20.5,19.4,22.0,0.0,,319.0,3.2,,1014.9,,Los Angeles
2023-09-17,20.8,19.4,23.0,0.0,,312.0,4.4,,1015.0,,Los Angeles
2023-09-18,21.0,18.0,25.0,0.0,,338.0,3.6,,1014.8,,Los Angeles
2023-09-19,20.5,17.8,25.0,0.0,,354.0,4.2,,1013.3,,Los Angeles
2023-09-20,21.0,19.0,23.9,0.0,,327.0,4.0,,1011.9,,Los Angeles
2023-09-21,20.0,17.2,22.8,0.0,,341.0,3.2,,1013.6,,Los Angeles
2023-09-22,19.4,16.1,23.3,0.0,,328.0,2.9,,1015.1,,Los Angeles
2023-09-23,19.9,15.6,24.4,0.6,,339.0,2.5,,1015.6,,Los Angeles
2023-09-24,20.2,16.7,25.0,0.0,,320.0,4.1,,1015.8,,Los Angeles
2023-09-25,19.6,15.6,24.4,0.0,,351.0,4.8,,1017.0,,Los Angeles
2023-09-26,21.1,15.6,27.0,0.0,,350.0,4.9,,1015.2,,Los Angeles
2023-09-27,21.2,16.7,26.1,0.0,,357.0,3.5,,1012.2,,Los Angeles
2023-09-28,20.9,18.9,25.0,0.0,,359.0,4.7,,1011.5,,Los Angeles
2023-09-29,20.4,19.0,22.2,0.0,,28.0,4.6,,1011.0,,Los Angeles
2023-09-30,19.0,17.2,20.6,3.0,,334.0,4.6,,1010.8,,Los Angeles
2023-10-01,17.9,15.0,21.1,0.2,,6.0,3.9,,1012.5,,Los Angeles
2023-10-02,17.8,13.9,22.2,0.0,,343.0,4.2,,1015.0,,Los Angeles
2023-10-03,20.6,13.0,27.0,0.0,,338.0,5.5,,1013.5,,Los Angeles
2023-10-04,23.2,16.7,30.0,0.0,,331.0,4.9,,1012.3,,Los Angeles
2023-10-05,25.1,18.0,34.4,0.0,,348.0,3.8,,1013.4,,Los Angeles
2023-10-06,25.0,18.3,33.3,0.0,,343.0,3.7,,1011.8,,Los Angeles
2023-10-07,23.1,18.3,31.1,0.0,,342.0,4.2,,1011.2,,Los Angeles
2023-10-08,21.1,17.8,27.2,0.0,,334.0,4.1,,1011.6,,Los Angeles
2023-10-09,19.5,17.0,25.0,0.0,,348.0,4.9,,1010.4,,Los Angeles
2023-10-10,19.5,16.0,23.9,0.0,,21.0,4.2,,1008.2,,Los Angeles
2023-10-11,20.5,16.3,24.0,0.0,,338.0,7.9,,1005.0,,Los Angeles
2023-10-12,20.2,13.8,26.7,0.0,,343.0,6.7,,1007.4,,Los Angeles
2023-10-13,20.3,15.6,27.0,0.0,,353.0,2.1,,1012.2,,Los Angeles
2023-10-14,20.3,15.6,26.7,0.0,,342.0,3.8,,1016.3,,Los Angeles
2023-10-15,22.4,15.6,31.1,0.0,,327.0,3.9,,1016.1,,Los Angeles
2023-10-16,21.5,16.7,27.8,0.0,,354.0,4.0,,1014.6,,Los Angeles
2023-10-17,21.0,17.8,26.7,0.0,,349.0,3.5,,1012.4,,Los Angeles
2023-10-18,20.7,17.2,25.6,0.0,,347.0,3.2,,1012.7,,Los Angeles
2023-10-19,20.6,15.1,27.0,0.0,,316.0,3.7,,1013.4,,Los Angeles
2023-10-20,22.2,17.8,29.0,0.0,,337.0,4.8,,1011.7,,Los Angeles
2023-10-21,21.3,17.8,27.8,0.0,,343.0,5.2,,1010.2,,Los Angeles
2023-10-22,19.2,15.0,23.9,0.0,,10.0,2.8,,1009.5,,Los Angeles
2023-10-23,20.0,17.8,23.3,0.0,,20.0,3.5,,1007.9,,Los Angeles
2023-10-24,19.4,16.0,23.9,0.0,,357.0,4.2,,1010.4,,Los Angeles
2023-10-25,19.7,18.3,22.2,0.0,,11.0,4.8,,1015.5,,Los Angeles
2023-10-26,19.1,16.7,22.2,0.0,,335.0,4.2,,1015.7,,Los Angeles
2023-10-27,18.0,14.4,22.8,0.0,,356.0,3.7,,1015.6,,Los Angeles
2023-10-28,17.6,12.8,22.8,0.0,,3.0,2.7,,1014.7,,Los Angeles
2023-10-29,19.0,12.8,26.1,0.0,,358.0,3.0,,1016.7,,Los Angeles
2023-10-30,18.3,10.0,27.0,0.0,,7.0,3.9,,1017.7,,Los Angeles
2023-10-31,19.9,12.2,28.3,0.0,,353.0,3.5,,1017.0,,Los Angeles
2023-11-01,21.8,16.1,29.4,0.0,,355.0,4.9,,1016.4,,Los Angeles
2023-11-02,20.9,15.0,28.3,0.0,,350.0,3.0,,1017.4,,Los Angeles
2023-11-03,19.1,13.0,27.8,0.0,,358.0,3.4,,1017.1,,Los Angeles
2023-11-04,18.0,12.0,25.6,0.0,,328.0,4.7,,1017.1,,Los Angeles
2023-11-05,18.5,12.8,27.0,0.0,,350.0,2.8,,1014.3,,Los Angeles
2023-11-06,18.2,12.8,24.0,0.0,,342.0,4.2,,1014.1,,Los Angeles
2023-11-07,19.0,16.7,21.7,0.2,,346.0,4.2,,1015.3,,Los Angeles
2023-11-08,18.9,12.2,25.6,0.0,,5.0,4.9,,1017.6,,Los Angeles
2023-11-09,18.1,10.6,26.1,0.0,,4.0,3.2,,1017.6,,Los Angeles
2023-11-10,16.9,11.1,24.4,0.0,,353.0,2.8,,1016.8,,Los Angeles
2023-11-11,18.0,11.0,26.1,0.0,,346.0,5.9,,1017.3,,Los Angeles
2023-11-12,20.1,13.0,28.9,0.0,,1.0,6.1,,1015.7,,Los Angeles
2023-11-13,17.8,13.0,24.4,0.0,,22.0,3.7,,1016.0,,Los Angeles
2023-11-14,17.7,11.1,25.6,0.0,,353.0,3.0,,1015.3,,Los Angeles
2023-11-15,16.0,12.8,22.0,13.8,,56.0,5.7,,1014.7,,Los Angeles
2023-11-16,18.2,13.8,23.0,0.5,,32.0,5.8,,1016.0,,Los Angeles
2023-11-17,18.3,14.4,23.9,1.3,,53.0,5.5,,1015.2,,Los Angeles
2023-11-18,18.5,15.6,21.0,11.5,,75.0,4.6,,1017.2,,Los Angeles
2023-11-19,18.1,13.9,22.2,1.1,,343.0,7.2,,1017.7,,Los Angeles
2023-11-20,16.5,10.6,23.3,0.0,,351.0,3.1,,1020.0,,Los Angeles
2023-11-21,18.3,10.6,26.7,0.0,,358.0,3.6,,1023.8,,Los Angeles
2023-11-22,19.4,11.6,27.2,0.0,,350.0,4.0,,1017.8,,Los Angeles
2023-11-23,17.6,14.0,21.7,0.0,,50.0,4.2,,1010.4,,Los Angeles
2023-11-24,16.8,14.0,20.6,0.0,,7.0,3.6,,1012.8,,Los Angeles
2023-11-25,15.7,12.2,20.6,0.0,,2.0,2.3,,1017.0,,Los Angeles
2023-11-26,15.3,10.0,21.7,0.0,,10.0,4.7,,1017.6,,Los Angeles
2023-11-27,16.1,11.1,22.2,0.0,,0.0,2.8,,1018.3,,Los Angeles
2023-11-28,16.0,11.1,22.0,0.0,,355.0,2.5,,1019.6,,Los Angeles
2023-11-29,14.8,10.6,18.3,0.0,,347.0,4.0,,1015.5,,Los Angeles
